종목코드,종목명,시장,업종코드,업종명,재무제표 통화,원화 환산 환율,데이터 상태,계산 제외/누락 사유,KRX 시세 매칭,시가총액,상장주식수,유동자산,부채총계,NCAV,주당 NCAV,NCAV 배율,현금및현금성자산,이자발생부채,기타금융부채,2025 연간 영업이익,2025 1분기 영업이익,2026 1분기 영업이익,TTM EBIT,EV,EV/EBIT,보수 EV,보수 EV/EBIT,PER,PBR,F-score,F-score 만점,F-score 비율,ROE,ROA,ROIC,영업이익률,EPS,BPS,배당수익률,주당배당금,operating_income_annual_source,operating_income_previous_q1_source,operating_income_current_q1_source,fundamental_name,투자지표 기준 종가,F-score ROA 양수,F-score CFO 양수,F-score ROA 개선,F-score CFO>순이익,F-score 부채비율 개선,F-score 유동비율 개선,F-score 매출총이익률 개선,F-score 자산회전율 개선,roa_quarter_current,roa_previous,roe_quarter_current,roe_previous,operating_margin_previous,operating_income_current,revenue_current,net_income_annual,net_income_ttm,average_assets_ttm,average_equity_ttm,average_debt_ttm,cfo_current,net_income_current,debt_ratio_current,debt_ratio_previous,current_ratio_current,current_ratio_previous,gross_margin_current,gross_margin_previous,asset_turnover_current,asset_turnover_previous,투하자본
030200,케이티,유가증권시장상장법인,612,전기 통신업,KRW,1.0,계산 제외 있음,NCAV가 0 이하라 NCAV 배율 제외,True,13382351473500,252021685,14527094000000.0,23516436000000.0,-8989342000000.0,-35668.92269607673,,2860116000000.0,10836581000000.0,1017308000000.0,2469133000000.0,688771000000.0,482701000000.0,2263063000000.0,21358816473500.0,9.438012319365392,22376124473500.0,9.887539354185014,7.46,0.73,5,7,0.7142857142857143,0.0865228697253724,0.0387019134049436,0.0828691086642843,0.0712111385969177,7119.0,73231.0,4.52,2400.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_02_손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_02_손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_02_손익계산서_연결_20260617.txt,KT,53100.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.0,0.0089248694874501,0.0134358355701147,0.0194223078675949,0.0309079004560995,0.1006222391815947,482701000000.0,6778448000000.0,1836770000000.0,1658292000000.0,42847804000000.0,19165938500000.0,11003063000000.0,650144000000.0,388321000000.0,0.2490595953223802,0.264771409287943,1.1491047727287649,1.1007959367127418,,,0.1557906055234393,0.1622618714397817,27308885500000.0
053210,케이티스카이라이프,유가증권시장상장법인,602,텔레비전 방송업,KRW,1.0,계산 제외 있음,매출액 또는 영업이익률 산출 데이터 누락,True,197695492800,47522955,416932654757.0,415512862890.0,1419791867.0,29.875917164662845,139.2425871671795,36803805325.0,189028846592.0,0.0,22980467279.0,5106712056.0,5935925999.0,23809681222.0,349920534067.0,14.696565267059333,349920534067.0,14.696565267059333,28.3,0.36,4,6,0.6666666666666666,0.0003799999020109,0.0002136913749795,0.0336209338620712,,147.0,11465.0,8.41,350.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_02_손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_02_손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_02_손익계산서_연결_20260617.txt,스카이라이프,4160.0,1.0,1.0,0.0,1.0,1.0,0.0,,,0.0003804863098969,0.0016242756299921,0.0006686322718598,0.002922000691731,,5935925999.0,,1466653903.0,209825681.0,981909920417.0,552172987123.5,192811064463.5,21252911230.0,366858262.0,0.1960508887322194,0.1966646151603418,1.6402346498338003,1.8616104740445365,,,,,708180246262.0
033780,케이티앤지,유가증권시장상장법인,120,담배 제조업,KRW,1.0,정상,,True,18301783392800,103810456,7493322000000.0,5371950000000.0,2121372000000.0,20435.051359373665,8.627333345023882,1101407000000.0,1751473000000.0,0.0,1343666000000.0,285560000000.0,364536000000.0,1422642000000.0,18951849392800.0,13.3215871546039,18951849392800.0,13.3215871546039,17.25,1.97,5,8,0.625,0.1320657276589603,0.0850015102278175,0.1459898537686841,0.2139800586758143,10220.0,89409.0,3.4,6000.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,KT&G,176300.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0257309535738739,0.0183352576436063,0.0405495154030589,0.0280736694778177,0.1915085962921532,364536000000.0,1703598000000.0,1102316000000.0,1222627000000.0,14383591500000.0,9257716000000.0,1588491500000.0,386220000000.0,378240000000.0,0.1191494036825658,0.101334449106294,2.041625241501109,2.0942008019452434,0.4826021162269502,0.5054516507187944,0.1158925577584192,0.1059975782267313,9744800500000.0
064820,케이프,코스닥시장상장법인,311,선박 및 보트 건조업,KRW,1.0,계산 제외 있음,NCAV가 0 이하라 NCAV 배율 제외,True,265706451150,30860215,4586463251243.0,4606590478475.0,-20127227232.0,-652.2063191069797,,122173758181.0,1925083697064.0,0.0,49963648641.0,4318424510.0,28188269975.0,73833494106.0,2068616390033.0,28.017316735182064,2068616390033.0,28.017316735182064,4.29,0.88,5,8,0.625,0.2934423155664984,0.0190239806339379,0.0610388454210626,0.1501910631334714,2008.0,9768.0,8.13,700.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,케이프,8610.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0041551580849987,0.0003279450018553,0.0644805552597263,0.0050198713248704,0.0336801830302171,28188269975.0,187682738153.0,64237261228.0,83434971180.0,4385778811778.0,284331763873.0,1047456848532.0,-382517371860.0,20459533905.0,0.390968197286247,0.0441384073687022,1.0616545921326863,0.5831602482347976,0.2331898123114655,0.1906214848697616,0.0381167748235237,0.0333236940270816,1209614854224.0
024880,케이피에프,코스닥시장상장법인,259,기타 금속 가공제품 제조업,KRW,1.0,정상,,True,75106258650,20162754,391859960840.0,351320675133.0,40539285707.0,2010.602604535075,1.8526783918403196,26004526084.0,225125821024.0,699058538.0,35395892551.0,13817982910.0,7823927748.0,29401837389.0,274227553590.0,9.326884914090291,274926612128.0,9.350660929471614,3.73,0.28,4,8,0.5,0.0617165727117084,0.02728664710568,0.0555704697974727,0.0402784947809173,1000.0,13491.0,18.82,701.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_02_손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_02_손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_02_손익계산서_연결_20260617.txt,케이피에프,3725.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0123152480238739,0.0141920455340988,0.0255259946139418,0.0354689850929158,0.0668458707811175,7823927748.0,194245782782.0,19044705002.0,18154211089.0,665314833980.5,294154556731.5,260941004504.0,1169109888.0,8359921179.0,0.331639529024896,0.4552852267177507,1.2039651283164343,1.0884615125109445,0.1086038778647547,0.1314062375455419,0.2861492281244236,0.3171420585439841,529091035151.5
042040,케이피엠테크,코스닥시장상장법인,467,기타 전문 도매업,KRW,1.0,계산 제외 있음,NCAV가 0 이하라 NCAV 배율 제외 | TTM EBIT가 0 이하라 EV/EBIT 제외 | KRX PER 미제공,True,10797990320,2470936,39060839511.0,68382458647.0,-29321619136.0,-11866.60404640185,,12398372247.0,48733184027.0,0.0,-17154337059.0,-6821623560.0,-3742392290.0,-14075105789.0,47132802100.0,,47132802100.0,,,0.15,4,8,0.5,-0.4423406371617206,-0.1989562767722371,-0.1320025937967161,-0.1888028371912017,,28500.0,0.0,0.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,케이피엠테크,4360.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-0.0848234757875196,-0.0768290898884779,-0.1944092900637721,-0.1671404571422508,-0.4777063105340158,-3742392290.0,19821695191.0,-30909860530.0,-28505225812.0,143273820130.0,64441797604.0,54584068726.0,-3198900577.0,-10290191364.0,0.4017144005528109,0.3657523497449754,0.6285453281690342,0.5211973339113193,0.4365298808514001,0.4044162857220248,0.1633929848946765,0.0864222770057807,106627494083.0
258610,케일럼,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",KRW,1.0,계산 제외 있음,NCAV가 0 이하라 NCAV 배율 제외 | TTM EBIT가 0 이하라 EV/EBIT 제외 | KRX PER 미제공,True,39513323229,36485063,31486455289.0,33878483939.0,-2392028650.0,-65.5618615760647,,14283713026.0,22830705800.0,43977581.0,-813473054.0,1299498956.0,870911509.0,-1242060501.0,48060316003.0,,48104293584.0,,,0.87,6,8,0.75,-0.0419378673732062,-0.0213594841809634,-0.0222600218874676,0.0326967008760104,,1239.0,0.0,0.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,케일럼,1083.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0191683480120576,0.0074023168106595,0.0329629319363289,0.0163934149383741,0.0416470629812373,870911509.0,26636066810.0,-2747929354.0,-1945088421.0,91064391093.0,46380241601.0,23701282733.5,59674166.0,1551764746.0,0.2820188532207465,0.2428667465567719,1.6482588389278463,1.2594055827130926,0.1130385667853038,0.1122444858425713,0.3290250017617672,0.3084051232443779,55797811308.5
274090,켄코아에어로스페이스,코스닥시장상장법인,313,"항공기, 우주선 및 부품 제조업",KRW,1.0,계산 제외 있음,TTM EBIT가 0 이하라 EV/EBIT 제외 | KRX PER 미제공,True,143251752800,13774207,116738762484.0,64405183811.0,52333578673.0,3799.389589034055,2.7372818070610294,23862933399.0,44900496965.0,0.0,-9230768983.0,105713082.0,217805860.0,-9118676205.0,164289316366.0,,164289316366.0,,,0.85,7,8,0.875,-0.0795021887601942,-0.0575072899437098,-0.04512590078223,0.0074528900505417,,12229.0,0.0,0.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,켄코아에어로스페이스,10390.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0039735615811026,-0.0014919092418898,0.0054622225902168,-0.0020734274843267,0.0062611984382408,217805860.0,29224349014.0,-15474539697.0,-14153705810.0,246120201871.0,178029133923.5,47905692710.5,1814511308.0,939018941.0,0.1900013747566575,0.1989299418371404,3.812190024225409,2.8240315010974557,0.1483517661222522,0.1794113074265152,0.1236660363326642,0.0659721664352926,202071893235.0
089010,켐트로닉스,코스닥시장상장법인,204,기타 화학제품 제조업,KRW,1.0,계산 제외 있음,NCAV가 0 이하라 NCAV 배율 제외,True,372294599400,16770027,265030202391.0,527252808151.0,-262222605760.0,-15636.385425020484,,64535493967.0,429482726467.0,0.0,23201053154.0,7138859137.0,7420996750.0,23483190767.0,737241831900.0,31.394448872596,737241831900.0,31.394448872596,33.28,1.58,4,8,0.5,0.0380396743628258,0.0131148942426979,0.0427193974598632,0.0425198454045851,667.0,14012.0,0.99,220.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,켐트로닉스,22200.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0051698450714885,0.0126456407070058,0.0160673816305948,0.0339481002402423,0.0478206393380848,7420996750.0,174530191241.0,13464967234.0,9327302949.0,711199249982.0,245199337408.5,369044068264.5,10862643108.0,4018955564.0,0.5524716860778095,0.4784473480593426,0.7216685828472098,0.8333952472210769,0.2158574907534384,0.1910803872463461,0.2245095857977576,0.2314430004582683,549707911706.0
052400,코나아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,KRW,1.0,정상,,True,619668032050,14563291,372395762804.0,270504352798.0,101891410006.0,6996.454991251634,6.081651358181324,223224827731.0,40084536969.0,0.0,88899374736.0,12682698116.0,24779966851.0,100996643471.0,436527741288.0,4.322200483953151,436527741288.0,4.322200483953151,8.22,2.36,7,8,0.875,0.3875793486904791,0.1837548855235603,2.1405507640828145,0.3219830162327569,5176.0,17996.0,2.82,1200.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_02_손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_02_손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_02_손익계산서_연결_20260617.txt,코나아이,42550.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0438151140407698,0.0207871168625746,0.0886912446921542,0.0462388325869148,0.2174857473583257,24779966851.0,76960478043.0,74542589031.0,88954078052.0,484090955179.5,229511913760.5,40895463978.5,6557316730.0,23424134355.0,0.0749785896866364,0.0961932475156008,1.4065998312451986,1.2491020104027015,0.5006845686232687,0.4742328040305722,0.143955463667601,0.1345001691191486,47182550008.0
046070,코다코,코스닥시장상장법인,303,자동차 신품 부품 제조업,KRW,1.0,계산 제외 있음,NCAV가 0 이하라 NCAV 배율 제외 | KRX PER 미제공,True,159196994920,15486089,118202204531.0,366069443347.0,-247867238816.0,-16005.799709403713,,4098527226.0,146299651383.0,0.0,401652619.0,659424981.0,641443366.0,383671004.0,301398119077.0,785.5639752150778,301398119077.0,785.5639752150778,,11.62,4,8,0.5,-0.2681748211649942,-0.00682498103111,0.002916220662208,0.010937260710206,,885.0,0.0,0.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,코다코,10280.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0027457490559816,-0.0084443528221606,0.1170453293797797,-0.3070298402742292,0.0098860145120493,641443366.0,58647533692.0,-6617442036.0,-2519364629.0,369138700535.0,9394486097.0,126268503644.5,-30110187830.0,1029280569.0,0.3902746654059471,0.2923314130981642,0.4022802315849137,0.3902170237089579,0.1438137113198079,0.099900885180614,0.1564504520151506,0.1835449265906565,131564462515.5
047770,코데즈컴바인,코스닥시장상장법인,141,봉제의복 제조업,KRW,1.0,정상,,True,101796599380,37842602,47016347802.0,19989690601.0,27026657201.0,714.1860171507234,3.7665257165519335,2165398734.0,9666927761.0,0.0,2416629397.0,440473798.0,781271761.0,2757427360.0,109298128407.0,39.63771811091336,109298128407.0,39.63771811091336,22.99,1.45,3,8,0.375,0.0559530580774276,0.0437159263082141,0.0358166579489893,0.0801110522626386,117.0,1855.0,0.0,0.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,코데즈컴바인,2690.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0117444491972922,0.0174837155531069,0.0149433083459916,0.022517460358004,0.0528241080521819,781271761.0,9752359243.0,4460625723.0,3994700618.0,91378610848.5,71393785349.0,7758901365.0,775109619.0,1096706370.0,0.1035215487833435,0.0654633132196377,3.231496937953003,4.1200329159771,0.525219335175387,0.5429892403270974,0.1044364205554464,0.093296439715835,76987287980.0
080530,코디,코스닥시장상장법인,204,기타 화학제품 제조업,KRW,1.0,정상,,True,26793475280,11071684,54344461056.0,24559823966.0,29784637090.0,2690.1632208794977,0.8995736694403349,882564639.0,15090926524.0,364900651.0,3754127914.0,2023467603.0,1071559855.0,2802220166.0,41001837165.0,14.631911390291522,41366737816.0,14.762129799047344,4.65,0.46,3,8,0.375,0.0894609875203124,0.0561402256535026,0.0391965290108378,0.0535931997614798,520.0,5300.0,0.0,0.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,코디,2420.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0119577372058796,0.0195942408635406,0.0168793538055306,0.0360115079183601,0.0871631575453665,1071559855.0,19994325022.0,5249623869.0,4656696504.0,82947591496.0,52052818028.0,20321285191.5,-1715947742.0,1007215249.0,0.1791606449032534,0.3128877762845805,3.0288736565830208,1.561522853414718,0.1668180049253977,0.1783643478621256,0.2373741704758682,0.2842713238990658,71491538580.5
104540,코렌텍,코스닥시장상장법인,271,의료용 기기 제조업,KRW,1.0,정상,,True,54232973450,13407410,100450578712.0,69918708367.0,30531870345.0,2277.23850803399,1.7762741960183048,19152254408.0,31487573802.0,0.0,9116352215.0,1042774251.0,885693688.0,8959271652.0,66568292844.0,7.430100953478712,66568292844.0,7.430100953478712,8.27,0.69,7,8,0.875,0.0618790687556828,0.03246455267569,0.0803029241457179,0.0360395248242378,489.0,5844.0,0.0,0.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,코렌텍,4045.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0071790822208015,0.0155979661167637,0.0127330907654389,0.0319349960372137,0.0460850677441867,885693688.0,24575620581.0,6969212084.0,5415952363.0,166826643727.5,87524787814.5,43195902579.0,3204153792.0,1150772872.0,0.1964348367590956,0.3167100657643021,1.7586991337652764,1.468184958329065,0.5049025076743392,0.4966962302406291,0.1533147027280831,0.1305227210204732,111568435985.5
027050,코리아나,코스닥시장상장법인,204,기타 화학제품 제조업,KRW,1.0,계산 제외 있음,TTM EBIT가 0 이하라 EV/EBIT 제외 | KRX PER 미제공,True,55760000000,40000000,36333424589.0,16685873791.0,19647550798.0,491.18876995,2.838012766745259,9461729549.0,1602960393.0,434662869.0,-4394234092.0,-933941040.0,-465388862.0,-3925681914.0,47901230844.0,,48335893713.0,,,0.54,7,8,0.875,-0.0848536980915501,-0.0684571972011134,-0.0494907905053722,-0.0249988230329917,,2600.0,0.0,0.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,코리아나,1394.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0021240514025537,-0.0028843484270662,0.0025426758662645,-0.0036964962823457,-0.0489729322035835,-465388862.0,18616430917.0,-7746558039.0,-7215576194.0,105402740530.0,85035494696.0,3747697976.0,361817961.0,215268445.0,0.0158163927415827,0.0538331196464614,3.006887095138962,2.158485516837388,0.3222457276986333,0.3571471250385276,0.1836881211261566,0.174228043042267,79321463123.0
007810,코리아써키트,유가증권시장상장법인,262,전자 부품 제조업,KRW,1.0,정상,,True,1741138212000,23982620,649114087160.0,614795201881.0,34318885279.0,1430.9898284257515,50.73411323955258,62197392995.0,329529781973.0,14054226039.0,53816253084.0,-1666527708.0,26443486523.0,81926267315.0,2008470600978.0,24.515587818197428,2022524827017.0,24.687135070374342,41.95,4.51,4,8,0.5,0.1159512590350695,0.0649142948524922,0.0823560861851115,0.0629755846967984,1726.0,16070.0,0.14,100.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,코리아써키트,72400.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0206340661804683,-0.0018262275070426,0.0356328598600178,-0.0034053365453255,-0.0046999015253042,26443486523.0,419900611488.0,53794771145.0,86110147245.0,1326520567475.5,742640898957.0,314337464212.5,-21067543243.0,30137667511.0,0.2256159779845073,0.2508632687626111,1.761964996714314,1.957132792125602,0.0909564238681549,0.0597695555693943,0.2874893023323761,0.2973574995536739,994780970174.5
123410,코리아에프티,코스닥시장상장법인,303,자동차 신품 부품 제조업,KRW,1.0,정상,,True,152290620080,27841064,350217317594.0,286066372462.0,64150945132.0,2304.1843922344347,2.3739419546608342,82581490534.0,113740471369.0,199441164.0,45413955880.0,11538517470.0,11761953031.0,45637391441.0,183449600915.0,4.019721441620159,183649042079.0,4.024091567907018,3.48,0.59,6,8,0.75,0.164888066534493,0.0796404751709661,0.1612208093016786,0.0558599390925683,1577.0,9358.0,3.64,200.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,코리아에프티,5490.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0187483446555094,0.0259919509930655,0.0380391031763111,0.0551027807547495,0.0589746851615255,11761953031.0,210561508338.0,44329022171.0,42091840045.0,528523215797.5,255275235677.5,110380081608.0,18468445008.0,10575738462.0,0.2016356178027922,0.2170973094444502,1.6335732217333083,1.4472453885146592,0.163513531265802,0.1516140383347501,0.3732769814315365,0.396894541315639,283073826751.5
036690,코맥스,코스닥시장상장법인,264,통신 및 방송장비 제조업,KRW,1.0,계산 제외 있음,NCAV가 0 이하라 NCAV 배율 제외 | TTM EBIT가 0 이하라 EV/EBIT 제외 | KRX PER 미제공,True,125692107675,43567455,34983858131.0,66716948612.0,-31733090481.0,-728.3668619385732,,5089109526.0,22289896155.0,0.0,-14175346003.0,-2215799212.0,3239221377.0,-8720325414.0,142892894304.0,,142892894304.0,,,4.56,5,8,0.625,-0.35904635260773,-0.1012197893523055,-0.1890045190771108,0.1643904855963691,,633.0,0.0,0.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,코맥스,2885.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.022971548960478,-0.0265013402389548,0.06939427208885,-0.1135654845525825,-0.0952665585295051,3239221377.0,19704433412.0,-15117560666.0,-10153050916.0,100306975355.0,28277827757.5,22949466488.0,-13252325008.0,2290970346.0,0.2235006846520548,0.2340235257319337,0.6955759436052106,0.579723733717,0.3549846368452383,0.1321555546440866,0.1975762618021414,0.230553211080536,46138184719.5
049430,코메론,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외",KRW,1.0,정상,,True,176616960000,9048000,150586373463.0,17993605684.0,132592767779.0,14654.373096706457,1.332025592032121,31284562157.0,81421900.0,0.0,17987264966.0,3888756325.0,3900563787.0,17999072428.0,145413819743.0,8.078961864545256,145413819743.0,8.078961864545256,7.78,0.7,4,8,0.5,0.0951531201274,0.0898524130978218,0.0843475394024258,0.2195959084841509,2510.0,28066.0,3.59,700.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,코메론,19520.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0194698727770449,0.0184776225296228,0.0208545107633311,0.019327708051059,0.2179286115046702,3900563787.0,17762461122.0,22562908297.0,23274464829.0,259029936165.0,244600122390.5,76229918.5,4325501368.0,5276489482.0,0.0003004410488589,0.0002875424895713,11.520700237477357,13.293418659087129,0.4033115297928588,0.3977429349383578,0.065542224509744,0.0722284286161386,213391790152.0
